SOC,Title,Element_ID,Element_Name,Category,Description,Data_Value
17-3025.00,"Environmental Engineering Technologists and Technicians",2.D.1,"Required Level of Education",4,"Some College Courses",6.64
17-3025.00,"Environmental Engineering Technologists and Technicians",2.D.1,"Required Level of Education",5,"Associate's Degree (or other 2-year degree)",1.46
17-3025.00,"Environmental Engineering Technologists and Technicians",2.D.1,"Required Level of Education",6,"Bachelor's Degree",67.31
17-3025.00,"Environmental Engineering Technologists and Technicians",2.D.1,"Required Level of Education",7,"Post-Baccalaureate Certificate - awarded for completion of an organized program of study; designed for people who have completed a Baccalaureate degree but do not meet the requirements of academic degrees carrying the title of Master.",4.74
17-3025.00,"Environmental Engineering Technologists and Technicians",2.D.1,"Required Level of Education",8,"Master's Degree",0.88
17-3026.00,"Industrial Engineering Technologists and Technicians",2.D.1,"Required Level of Education",1,"Less than a High School Diploma",9.68
17-3026.00,"Industrial Engineering Technologists and Technicians",2.D.1,"Required Level of Education",2,"High School Diploma - or the equivalent (for example, GED)",11.96
17-3026.00,"Industrial Engineering Technologists and Technicians",2.D.1,"Required Level of Education",3,"Post-Secondary Certificate - awarded for training completed after high school (for example, in agriculture or natural resources, computer services, personal or culinary services, engineering technologies, healthcare, construction trades, mechanic and repair technologies, or precision production)",1.25
17-3026.00,"Industrial Engineering Technologists and Technicians",2.D.1,"Required Level of Education",4,"Some College Courses",36.92
17-3026.00,"Industrial Engineering Technologists and Technicians",2.D.1,"Required Level of Education",5,"Associate's Degree (or other 2-year degree)",25.54
17-3026.00,"Industrial Engineering Technologists and Technicians",2.D.1,"Required Level of Education",6,"Bachelor's Degree",14.65
17-3027.00,"Mechanical Engineering Technologists and Technicians",2.D.1,"Required Level of Education",2,"High School Diploma - or the equivalent (for example, GED)",3.77
17-3027.00,"Mechanical Engineering Technologists and Technicians",2.D.1,"Required Level of Education",3,"Post-Secondary Certificate - awarded for training completed after high school (for example, in agriculture or natural resources, computer services, personal or culinary services, engineering technologies, healthcare, construction trades, mechanic and repair technologies, or precision production)",23.35
17-3027.00,"Mechanical Engineering Technologists and Technicians",2.D.1,"Required Level of Education",4,"Some College Courses",5.46
17-3027.00,"Mechanical Engineering Technologists and Technicians",2.D.1,"Required Level of Education",5,"Associate's Degree (or other 2-year degree)",16.5
17-3027.00,"Mechanical Engineering Technologists and Technicians",2.D.1,"Required Level of Education",6,"Bachelor's Degree",50.92
17-3027.01,"Automotive Engineering Technicians",2.D.1,"Required Level of Education",2,"High School Diploma - or the equivalent (for example, GED)",3.7
17-3027.01,"Automotive Engineering Technicians",2.D.1,"Required Level of Education",3,"Post-Secondary Certificate - awarded for training completed after high school (for example, in agriculture or natural resources, computer services, personal or culinary services, engineering technologies, healthcare, construction trades, mechanic and repair technologies, or precision production)",14.81
17-3027.01,"Automotive Engineering Technicians",2.D.1,"Required Level of Education",4,"Some College Courses",3.7
17-3027.01,"Automotive Engineering Technicians",2.D.1,"Required Level of Education",5,"Associate's Degree (or other 2-year degree)",37.04
17-3027.01,"Automotive Engineering Technicians",2.D.1,"Required Level of Education",6,"Bachelor's Degree",29.63
17-3027.01,"Automotive Engineering Technicians",2.D.1,"Required Level of Education",8,"Master's Degree",11.11
17-3029.01,"Non-Destructive Testing Specialists",2.D.1,"Required Level of Education",1,"Less than a High School Diploma",5
17-3029.01,"Non-Destructive Testing Specialists",2.D.1,"Required Level of Education",2,"High School Diploma - or the equivalent (for example, GED)",40
17-3029.01,"Non-Destructive Testing Specialists",2.D.1,"Required Level of Education",3,"Post-Secondary Certificate - awarded for training completed after high school (for example, in agriculture or natural resources, computer services, personal or culinary services, engineering technologies, healthcare, construction trades, mechanic and repair technologies, or precision production)",10
17-3029.01,"Non-Destructive Testing Specialists",2.D.1,"Required Level of Education",4,"Some College Courses",5
17-3029.01,"Non-Destructive Testing Specialists",2.D.1,"Required Level of Education",5,"Associate's Degree (or other 2-year degree)",25
17-3029.01,"Non-Destructive Testing Specialists",2.D.1,"Required Level of Education",6,"Bachelor's Degree",15
17-3029.08,"Photonics Technicians",2.D.1,"Required Level of Education",2,"High School Diploma - or the equivalent (for example, GED)",12
17-3029.08,"Photonics Technicians",2.D.1,"Required Level of Education",3,"Post-Secondary Certificate - awarded for training completed after high school (for example, in agriculture or natural resources, computer services, personal or culinary services, engineering technologies, healthcare, construction trades, mechanic and repair technologies, or precision production)",12
17-3029.08,"Photonics Technicians",2.D.1,"Required Level of Education",4,"Some College Courses",16
17-3029.08,"Photonics Technicians",2.D.1,"Required Level of Education",5,"Associate's Degree (or other 2-year degree)",32
17-3029.08,"Photonics Technicians",2.D.1,"Required Level of Education",6,"Bachelor's Degree",12
17-3029.08,"Photonics Technicians",2.D.1,"Required Level of Education",7,"Post-Baccalaureate Certificate - awarded for completion of an organized program of study; designed for people who have completed a Baccalaureate degree but do not meet the requirements of academic degrees carrying the title of Master.",8
17-3029.08,"Photonics Technicians",2.D.1,"Required Level of Education",8,"Master's Degree",8
19-1011.00,"Animal Scientists",2.D.1,"Required Level of Education",6,"Bachelor's Degree",11.11
19-1011.00,"Animal Scientists",2.D.1,"Required Level of Education",7,"Post-Baccalaureate Certificate - awarded for completion of an organized program of study; designed for people who have completed a Baccalaureate degree but do not meet the requirements of academic degrees carrying the title of Master.",3.7
19-1011.00,"Animal Scientists",2.D.1,"Required Level of Education",8,"Master's Degree",25.93
19-1011.00,"Animal Scientists",2.D.1,"Required Level of Education",11,"Doctoral Degree",51.85
19-1011.00,"Animal Scientists",2.D.1,"Required Level of Education",12,"Post-Doctoral Training",7.41
19-1012.00,"Food Scientists and Technologists",2.D.1,"Required Level of Education",6,"Bachelor's Degree",56.52
19-1012.00,"Food Scientists and Technologists",2.D.1,"Required Level of Education",7,"Post-Baccalaureate Certificate - awarded for completion of an organized program of study; designed for people who have completed a Baccalaureate degree but do not meet the requirements of academic degrees carrying the title of Master.",8.7
19-1012.00,"Food Scientists and Technologists",2.D.1,"Required Level of Education",8,"Master's Degree",8.7
19-1012.00,"Food Scientists and Technologists",2.D.1,"Required Level of Education",11,"Doctoral Degree",13.04
19-1012.00,"Food Scientists and Technologists",2.D.1,"Required Level of Education",12,"Post-Doctoral Training",13.04
19-1013.00,"Soil and Plant Scientists",2.D.1,"Required Level of Education",3,"Post-Secondary Certificate - awarded for training completed after high school (for example, in agriculture or natural resources, computer services, personal or culinary services, engineering technologies, healthcare, construction trades, mechanic and repair technologies, or precision production)",4.76
19-1013.00,"Soil and Plant Scientists",2.D.1,"Required Level of Education",5,"Associate's Degree (or other 2-year degree)",4.76
19-1013.00,"Soil and Plant Scientists",2.D.1,"Required Level of Education",6,"Bachelor's Degree",23.81
19-1013.00,"Soil and Plant Scientists",2.D.1,"Required Level of Education",7,"Post-Baccalaureate Certificate - awarded for completion of an organized program of study; designed for people who have completed a Baccalaureate degree but do not meet the requirements of academic degrees carrying the title of Master.",4.76
19-1013.00,"Soil and Plant Scientists",2.D.1,"Required Level of Education",8,"Master's Degree",28.57
19-1013.00,"Soil and Plant Scientists",2.D.1,"Required Level of Education",9,"Post-Master's Certificate - awarded for completion of an organized program of study; designed for people who have completed a Master's degree but do not meet the requirements of academic degrees at the doctoral level.",4.76
19-1013.00,"Soil and Plant Scientists",2.D.1,"Required Level of Education",10,"First Professional Degree - awarded for completion of a program that: requires at least 2 years of college work before entrance into the program, includes a total of at least 6 academic years of work to complete, and provides all remaining academic requirements to begin practice in a profession.",4.76
19-1013.00,"Soil and Plant Scientists",2.D.1,"Required Level of Education",11,"Doctoral Degree",19.05
19-1013.00,"Soil and Plant Scientists",2.D.1,"Required Level of Education",12,"Post-Doctoral Training",4.76
19-1021.00,"Biochemists and Biophysicists",2.D.1,"Required Level of Education",6,"Bachelor's Degree",25
19-1021.00,"Biochemists and Biophysicists",2.D.1,"Required Level of Education",10,"First Professional Degree - awarded for completion of a program that: requires at least 2 years of college work before entrance into the program, includes a total of at least 6 academic years of work to complete, and provides all remaining academic requirements to begin practice in a profession.",10
19-1021.00,"Biochemists and Biophysicists",2.D.1,"Required Level of Education",11,"Doctoral Degree",25
19-1021.00,"Biochemists and Biophysicists",2.D.1,"Required Level of Education",12,"Post-Doctoral Training",40
19-1022.00,Microbiologists,2.D.1,"Required Level of Education",5,"Associate's Degree (or other 2-year degree)",4.35
19-1022.00,Microbiologists,2.D.1,"Required Level of Education",6,"Bachelor's Degree",47.83
19-1022.00,Microbiologists,2.D.1,"Required Level of Education",7,"Post-Baccalaureate Certificate - awarded for completion of an organized program of study; designed for people who have completed a Baccalaureate degree but do not meet the requirements of academic degrees carrying the title of Master.",17.39
19-1022.00,Microbiologists,2.D.1,"Required Level of Education",8,"Master's Degree",13.04
19-1022.00,Microbiologists,2.D.1,"Required Level of Education",9,"Post-Master's Certificate - awarded for completion of an organized program of study; designed for people who have completed a Master's degree but do not meet the requirements of academic degrees at the doctoral level.",4.35
19-1022.00,Microbiologists,2.D.1,"Required Level of Education",11,"Doctoral Degree",4.35
19-1022.00,Microbiologists,2.D.1,"Required Level of Education",12,"Post-Doctoral Training",8.7
19-1023.00,"Zoologists and Wildlife Biologists",2.D.1,"Required Level of Education",2,"High School Diploma - or the equivalent (for example, GED)",0.99
19-1023.00,"Zoologists and Wildlife Biologists",2.D.1,"Required Level of Education",6,"Bachelor's Degree",42.37
19-1023.00,"Zoologists and Wildlife Biologists",2.D.1,"Required Level of Education",7,"Post-Baccalaureate Certificate - awarded for completion of an organized program of study; designed for people who have completed a Baccalaureate degree but do not meet the requirements of academic degrees carrying the title of Master.",4.23
19-1023.00,"Zoologists and Wildlife Biologists",2.D.1,"Required Level of Education",8,"Master's Degree",34.8
19-1023.00,"Zoologists and Wildlife Biologists",2.D.1,"Required Level of Education",9,"Post-Master's Certificate - awarded for completion of an organized program of study; designed for people who have completed a Master's degree but do not meet the requirements of academic degrees at the doctoral level.",4.23
19-1023.00,"Zoologists and Wildlife Biologists",2.D.1,"Required Level of Education",11,"Doctoral Degree",12.69
19-1023.00,"Zoologists and Wildlife Biologists",2.D.1,"Required Level of Education",12,"Post-Doctoral Training",0.69
19-1029.01,"Bioinformatics Scientists",2.D.1,"Required Level of Education",6,"Bachelor's Degree",33.61
19-1029.01,"Bioinformatics Scientists",2.D.1,"Required Level of Education",8,"Master's Degree",16.32
19-1029.01,"Bioinformatics Scientists",2.D.1,"Required Level of Education",9,"Post-Master's Certificate - awarded for completion of an organized program of study; designed for people who have completed a Master's degree but do not meet the requirements of academic degrees at the doctoral level.",3.85
19-1029.01,"Bioinformatics Scientists",2.D.1,"Required Level of Education",11,"Doctoral Degree",13.88
19-1029.01,"Bioinformatics Scientists",2.D.1,"Required Level of Education",12,"Post-Doctoral Training",32.34
19-1029.02,"Molecular and Cellular Biologists",2.D.1,"Required Level of Education",6,"Bachelor's Degree",34.62
19-1029.02,"Molecular and Cellular Biologists",2.D.1,"Required Level of Education",8,"Master's Degree",7.69
19-1029.02,"Molecular and Cellular Biologists",2.D.1,"Required Level of Education",11,"Doctoral Degree",23.08
19-1029.02,"Molecular and Cellular Biologists",2.D.1,"Required Level of Education",12,"Post-Doctoral Training",34.62
19-1029.03,Geneticists,2.D.1,"Required Level of Education",6,"Bachelor's Degree",4
19-1029.03,Geneticists,2.D.1,"Required Level of Education",7,"Post-Baccalaureate Certificate - awarded for completion of an organized program of study; designed for people who have completed a Baccalaureate degree but do not meet the requirements of academic degrees carrying the title of Master.",4
19-1029.03,Geneticists,2.D.1,"Required Level of Education",8,"Master's Degree",32
19-1029.03,Geneticists,2.D.1,"Required Level of Education",9,"Post-Master's Certificate - awarded for completion of an organized program of study; designed for people who have completed a Master's degree but do not meet the requirements of academic degrees at the doctoral level.",4
19-1029.03,Geneticists,2.D.1,"Required Level of Education",11,"Doctoral Degree",20
19-1029.03,Geneticists,2.D.1,"Required Level of Education",12,"Post-Doctoral Training",36
19-1029.04,Biologists,2.D.1,"Required Level of Education",6,"Bachelor's Degree",32.2
19-1029.04,Biologists,2.D.1,"Required Level of Education",7,"Post-Baccalaureate Certificate - awarded for completion of an organized program of study; designed for people who have completed a Baccalaureate degree but do not meet the requirements of academic degrees carrying the title of Master.",10.49
19-1029.04,Biologists,2.D.1,"Required Level of Education",8,"Master's Degree",56.93
19-1029.04,Biologists,2.D.1,"Required Level of Education",11,"Doctoral Degree",0.38
19-1031.02,"Range Managers",2.D.1,"Required Level of Education",5,"Associate's Degree (or other 2-year degree)",9.73
19-1031.02,"Range Managers",2.D.1,"Required Level of Education",6,"Bachelor's Degree",80.34
19-1031.02,"Range Managers",2.D.1,"Required Level of Education",7,"Post-Baccalaureate Certificate - awarded for completion of an organized program of study; designed for people who have completed a Baccalaureate degree but do not meet the requirements of academic degrees carrying the title of Master.",0.79
19-1031.02,"Range Managers",2.D.1,"Required Level of Education",8,"Master's Degree",9.15
19-1031.03,"Park Naturalists",2.D.1,"Required Level of Education",6,"Bachelor's Degree",94.85
19-1031.03,"Park Naturalists",2.D.1,"Required Level of Education",8,"Master's Degree",5.15
19-1032.00,Foresters,2.D.1,"Required Level of Education",3,"Post-Secondary Certificate - awarded for training completed after high school (for example, in agriculture or natural resources, computer services, personal or culinary services, engineering technologies, healthcare, construction trades, mechanic and repair technologies, or precision production)",6.39
19-1032.00,Foresters,2.D.1,"Required Level of Education",4,"Some College Courses",5.57
19-1032.00,Foresters,2.D.1,"Required Level of Education",5,"Associate's Degree (or other 2-year degree)",6.51
19-1032.00,Foresters,2.D.1,"Required Level of Education",6,"Bachelor's Degree",78.8
19-1032.00,Foresters,2.D.1,"Required Level of Education",7,"Post-Baccalaureate Certificate - awarded for completion of an organized program of study; designed for people who have completed a Baccalaureate degree but do not meet the requirements of academic degrees carrying the title of Master.",2.48
19-1032.00,Foresters,2.D.1,"Required Level of Education",8,"Master's Degree",0.24
19-1041.00,Epidemiologists,2.D.1,"Required Level of Education",6,"Bachelor's Degree",6.67
19-1041.00,Epidemiologists,2.D.1,"Required Level of Education",8,"Master's Degree",60
19-1041.00,Epidemiologists,2.D.1,"Required Level of Education",9,"Post-Master's Certificate - awarded for completion of an organized program of study; designed for people who have completed a Master's degree but do not meet the requirements of academic degrees at the doctoral level.",3.33
19-1041.00,Epidemiologists,2.D.1,"Required Level of Education",11,"Doctoral Degree",23.33
19-1041.00,Epidemiologists,2.D.1,"Required Level of Education",12,"Post-Doctoral Training",6.67
19-1042.00,"Medical Scientists, Except Epidemiologists",2.D.1,"Required Level of Education",6,"Bachelor's Degree",7.95
19-1042.00,"Medical Scientists, Except Epidemiologists",2.D.1,"Required Level of Education",8,"Master's Degree",24.59
19-1042.00,"Medical Scientists, Except Epidemiologists",2.D.1,"Required Level of Education",9,"Post-Master's Certificate - awarded for completion of an organized program of study; designed for people who have completed a Master's degree but do not meet the requirements of academic degrees at the doctoral level.",6.85
19-1042.00,"Medical Scientists, Except Epidemiologists",2.D.1,"Required Level of Education",11,"Doctoral Degree",35.91
19-1042.00,"Medical Scientists, Except Epidemiologists",2.D.1,"Required Level of Education",12,"Post-Doctoral Training",24.7
19-2011.00,Astronomers,2.D.1,"Required Level of Education",6,"Bachelor's Degree",4.55
19-2011.00,Astronomers,2.D.1,"Required Level of Education",8,"Master's Degree",4.55
19-2011.00,Astronomers,2.D.1,"Required Level of Education",11,"Doctoral Degree",27.27
19-2011.00,Astronomers,2.D.1,"Required Level of Education",12,"Post-Doctoral Training",63.64
19-2012.00,Physicists,2.D.1,"Required Level of Education",6,"Bachelor's Degree",3.77
19-2012.00,Physicists,2.D.1,"Required Level of Education",9,"Post-Master's Certificate - awarded for completion of an organized program of study; designed for people who have completed a Master's degree but do not meet the requirements of academic degrees at the doctoral level.",8.14
19-2012.00,Physicists,2.D.1,"Required Level of Education",11,"Doctoral Degree",49.04
19-2012.00,Physicists,2.D.1,"Required Level of Education",12,"Post-Doctoral Training",39.06
19-2021.00,"Atmospheric and Space Scientists",2.D.1,"Required Level of Education",4,"Some College Courses",5
19-2021.00,"Atmospheric and Space Scientists",2.D.1,"Required Level of Education",6,"Bachelor's Degree",50
19-2021.00,"Atmospheric and Space Scientists",2.D.1,"Required Level of Education",8,"Master's Degree",30
19-2021.00,"Atmospheric and Space Scientists",2.D.1,"Required Level of Education",11,"Doctoral Degree",15
19-2031.00,Chemists,2.D.1,"Required Level of Education",5,"Associate's Degree (or other 2-year degree)",4.38
19-2031.00,Chemists,2.D.1,"Required Level of Education",6,"Bachelor's Degree",85.77
19-2031.00,Chemists,2.D.1,"Required Level of Education",7,"Post-Baccalaureate Certificate - awarded for completion of an organized program of study; designed for people who have completed a Baccalaureate degree but do not meet the requirements of academic degrees carrying the title of Master.",2.03
19-2031.00,Chemists,2.D.1,"Required Level of Education",8,"Master's Degree",6.67
19-2031.00,Chemists,2.D.1,"Required Level of Education",9,"Post-Master's Certificate - awarded for completion of an organized program of study; designed for people who have completed a Master's degree but do not meet the requirements of academic degrees at the doctoral level.",0.58
19-2031.00,Chemists,2.D.1,"Required Level of Education",11,"Doctoral Degree",0.58
19-2032.00,"Materials Scientists",2.D.1,"Required Level of Education",3,"Post-Secondary Certificate - awarded for training completed after high school (for example, in agriculture or natural resources, computer services, personal or culinary services, engineering technologies, healthcare, construction trades, mechanic and repair technologies, or precision production)",4.76
19-2032.00,"Materials Scientists",2.D.1,"Required Level of Education",6,"Bachelor's Degree",38.1
19-2032.00,"Materials Scientists",2.D.1,"Required Level of Education",8,"Master's Degree",23.81
19-2032.00,"Materials Scientists",2.D.1,"Required Level of Education",9,"Post-Master's Certificate - awarded for completion of an organized program of study; designed for people who have completed a Master's degree but do not meet the requirements of academic degrees at the doctoral level.",9.52
19-2032.00,"Materials Scientists",2.D.1,"Required Level of Education",11,"Doctoral Degree",23.81
19-2041.00,"Environmental Scientists and Specialists, Including Health",2.D.1,"Required Level of Education",2,"High School Diploma - or the equivalent (for example, GED)",0.64
19-2041.00,"Environmental Scientists and Specialists, Including Health",2.D.1,"Required Level of Education",4,"Some College Courses",0.73
19-2041.00,"Environmental Scientists and Specialists, Including Health",2.D.1,"Required Level of Education",6,"Bachelor's Degree",69.7
19-2041.00,"Environmental Scientists and Specialists, Including Health",2.D.1,"Required Level of Education",7,"Post-Baccalaureate Certificate - awarded for completion of an organized program of study; designed for people who have completed a Baccalaureate degree but do not meet the requirements of academic degrees carrying the title of Master.",0.22
19-2041.00,"Environmental Scientists and Specialists, Including Health",2.D.1,"Required Level of Education",8,"Master's Degree",26.06
19-2041.00,"Environmental Scientists and Specialists, Including Health",2.D.1,"Required Level of Education",10,"First Professional Degree - awarded for completion of a program that: requires at least 2 years of college work before entrance into the program, includes a total of at least 6 academic years of work to complete, and provides all remaining academic requirements to begin practice in a profession.",2.22
19-2041.00,"Environmental Scientists and Specialists, Including Health",2.D.1,"Required Level of Education",11,"Doctoral Degree",0.43
19-2041.01,"Climate Change Policy Analysts",2.D.1,"Required Level of Education",6,"Bachelor's Degree",13.04
19-2041.01,"Climate Change Policy Analysts",2.D.1,"Required Level of Education",7,"Post-Baccalaureate Certificate - awarded for completion of an organized program of study; designed for people who have completed a Baccalaureate degree but do not meet the requirements of academic degrees carrying the title of Master.",4.35
19-2041.01,"Climate Change Policy Analysts",2.D.1,"Required Level of Education",8,"Master's Degree",60.87
19-2041.01,"Climate Change Policy Analysts",2.D.1,"Required Level of Education",10,"First Professional Degree - awarded for completion of a program that: requires at least 2 years of college work before entrance into the program, includes a total of at least 6 academic years of work to complete, and provides all remaining academic requirements to begin practice in a profession.",4.35
19-2041.01,"Climate Change Policy Analysts",2.D.1,"Required Level of Education",11,"Doctoral Degree",13.04
19-2041.01,"Climate Change Policy Analysts",2.D.1,"Required Level of Education",12,"Post-Doctoral Training",4.35
19-2041.02,"Environmental Restoration Planners",2.D.1,"Required Level of Education",6,"Bachelor's Degree",50
19-2041.02,"Environmental Restoration Planners",2.D.1,"Required Level of Education",7,"Post-Baccalaureate Certificate - awarded for completion of an organized program of study; designed for people who have completed a Baccalaureate degree but do not meet the requirements of academic degrees carrying the title of Master.",9.09
19-2041.02,"Environmental Restoration Planners",2.D.1,"Required Level of Education",8,"Master's Degree",40.91
19-2041.03,"Industrial Ecologists",2.D.1,"Required Level of Education",6,"Bachelor's Degree",21.74
19-2041.03,"Industrial Ecologists",2.D.1,"Required Level of Education",7,"Post-Baccalaureate Certificate - awarded for completion of an organized program of study; designed for people who have completed a Baccalaureate degree but do not meet the requirements of academic degrees carrying the title of Master.",4.35
19-2041.03,"Industrial Ecologists",2.D.1,"Required Level of Education",8,"Master's Degree",65.22
19-2041.03,"Industrial Ecologists",2.D.1,"Required Level of Education",11,"Doctoral Degree",8.7
19-2042.00,"Geoscientists, Except Hydrologists and Geographers",2.D.1,"Required Level of Education",6,"Bachelor's Degree",37.5
19-2042.00,"Geoscientists, Except Hydrologists and Geographers",2.D.1,"Required Level of Education",7,"Post-Baccalaureate Certificate - awarded for completion of an organized program of study; designed for people who have completed a Baccalaureate degree but do not meet the requirements of academic degrees carrying the title of Master.",3.12
19-2042.00,"Geoscientists, Except Hydrologists and Geographers",2.D.1,"Required Level of Education",8,"Master's Degree",43.75
19-2042.00,"Geoscientists, Except Hydrologists and Geographers",2.D.1,"Required Level of Education",11,"Doctoral Degree",9.38
19-2042.00,"Geoscientists, Except Hydrologists and Geographers",2.D.1,"Required Level of Education",12,"Post-Doctoral Training",6.25
19-2043.00,Hydrologists,2.D.1,"Required Level of Education",6,"Bachelor's Degree",39.13
19-2043.00,Hydrologists,2.D.1,"Required Level of Education",7,"Post-Baccalaureate Certificate - awarded for completion of an organized program of study; designed for people who have completed a Baccalaureate degree but do not meet the requirements of academic degrees carrying the title of Master.",4.35
19-2043.00,Hydrologists,2.D.1,"Required Level of Education",8,"Master's Degree",52.17
19-2043.00,Hydrologists,2.D.1,"Required Level of Education",12,"Post-Doctoral Training",4.35
19-2099.01,"Remote Sensing Scientists and Technologists",2.D.1,"Required Level of Education",3,"Post-Secondary Certificate - awarded for training completed after high school (for example, in agriculture or natural resources, computer services, personal or culinary services, engineering technologies, healthcare, construction trades, mechanic and repair technologies, or precision production)",3.57
19-2099.01,"Remote Sensing Scientists and Technologists",2.D.1,"Required Level of Education",6,"Bachelor's Degree",21.43
19-2099.01,"Remote Sensing Scientists and Technologists",2.D.1,"Required Level of Education",7,"Post-Baccalaureate Certificate - awarded for completion of an organized program of study; designed for people who have completed a Baccalaureate degree but do not meet the requirements of academic degrees carrying the title of Master.",7.14
19-2099.01,"Remote Sensing Scientists and Technologists",2.D.1,"Required Level of Education",8,"Master's Degree",35.71
19-2099.01,"Remote Sensing Scientists and Technologists",2.D.1,"Required Level of Education",11,"Doctoral Degree",25
19-2099.01,"Remote Sensing Scientists and Technologists",2.D.1,"Required Level of Education",12,"Post-Doctoral Training",7.14
19-3011.00,Economists,2.D.1,"Required Level of Education",8,"Master's Degree",30.43
19-3011.00,Economists,2.D.1,"Required Level of Education",9,"Post-Master's Certificate - awarded for completion of an organized program of study; designed for people who have completed a Master's degree but do not meet the requirements of academic degrees at the doctoral level.",4.35
19-3011.00,Economists,2.D.1,"Required Level of Education",11,"Doctoral Degree",60.87
19-3011.00,Economists,2.D.1,"Required Level of Education",12,"Post-Doctoral Training",4.35
19-3011.01,"Environmental Economists",2.D.1,"Required Level of Education",6,"Bachelor's Degree",11.11
19-3011.01,"Environmental Economists",2.D.1,"Required Level of Education",8,"Master's Degree",40.74
19-3011.01,"Environmental Economists",2.D.1,"Required Level of Education",11,"Doctoral Degree",44.44
19-3011.01,"Environmental Economists",2.D.1,"Required Level of Education",12,"Post-Doctoral Training",3.7
19-3022.00,"Survey Researchers",2.D.1,"Required Level of Education",6,"Bachelor's Degree",45.83
19-3022.00,"Survey Researchers",2.D.1,"Required Level of Education",7,"Post-Baccalaureate Certificate - awarded for completion of an organized program of study; designed for people who have completed a Baccalaureate degree but do not meet the requirements of academic degrees carrying the title of Master.",4.17
19-3022.00,"Survey Researchers",2.D.1,"Required Level of Education",8,"Master's Degree",37.5
19-3022.00,"Survey Researchers",2.D.1,"Required Level of Education",9,"Post-Master's Certificate - awarded for completion of an organized program of study; designed for people who have completed a Master's degree but do not meet the requirements of academic degrees at the doctoral level.",4.17
19-3022.00,"Survey Researchers",2.D.1,"Required Level of Education",11,"Doctoral Degree",4.17
19-3022.00,"Survey Researchers",2.D.1,"Required Level of Education",12,"Post-Doctoral Training",4.17
19-3032.00,"Industrial-Organizational Psychologists",2.D.1,"Required Level of Education",8,"Master's Degree",46.92
19-3032.00,"Industrial-Organizational Psychologists",2.D.1,"Required Level of Education",11,"Doctoral Degree",47.68
19-3032.00,"Industrial-Organizational Psychologists",2.D.1,"Required Level of Education",12,"Post-Doctoral Training",5.39
19-3034.00,"School Psychologists",2.D.1,"Required Level of Education",7,"Post-Baccalaureate Certificate - awarded for completion of an organized program of study; designed for people who have completed a Baccalaureate degree but do not meet the requirements of academic degrees carrying the title of Master.",0.09
19-3034.00,"School Psychologists",2.D.1,"Required Level of Education",8,"Master's Degree",46.42
19-3034.00,"School Psychologists",2.D.1,"Required Level of Education",9,"Post-Master's Certificate - awarded for completion of an organized program of study; designed for people who have completed a Master's degree but do not meet the requirements of academic degrees at the doctoral level.",53.03
19-3034.00,"School Psychologists",2.D.1,"Required Level of Education",10,"First Professional Degree - awarded for completion of a program that: requires at least 2 years of college work before entrance into the program, includes a total of at least 6 academic years of work to complete, and provides all remaining academic requirements to begin practice in a profession.",0.46
19-3041.00,Sociologists,2.D.1,"Required Level of Education",8,"Master's Degree",22.73
19-3041.00,Sociologists,2.D.1,"Required Level of Education",11,"Doctoral Degree",77.27
19-3051.00,"Urban and Regional Planners",2.D.1,"Required Level of Education",6,"Bachelor's Degree",40
19-3051.00,"Urban and Regional Planners",2.D.1,"Required Level of Education",8,"Master's Degree",56
19-3051.00,"Urban and Regional Planners",2.D.1,"Required Level of Education",10,"First Professional Degree - awarded for completion of a program that: requires at least 2 years of college work before entrance into the program, includes a total of at least 6 academic years of work to complete, and provides all remaining academic requirements to begin practice in a profession.",4
19-3092.00,Geographers,2.D.1,"Required Level of Education",6,"Bachelor's Degree",43.48
19-3092.00,Geographers,2.D.1,"Required Level of Education",8,"Master's Degree",34.78
19-3092.00,Geographers,2.D.1,"Required Level of Education",11,"Doctoral Degree",21.74
19-3093.00,Historians,2.D.1,"Required Level of Education",1,"Less than a High School Diploma",8.98
19-3093.00,Historians,2.D.1,"Required Level of Education",2,"High School Diploma - or the equivalent (for example, GED)",9.43
19-3093.00,Historians,2.D.1,"Required Level of Education",3,"Post-Secondary Certificate - awarded for training completed after high school (for example, in agriculture or natural resources, computer services, personal or culinary services, engineering technologies, healthcare, construction trades, mechanic and repair technologies, or precision production)",15.24
19-3093.00,Historians,2.D.1,"Required Level of Education",4,"Some College Courses",17.95
